Unnamed: 0,EMD_CD,EMD_ENG_NM,EMD_KOR_NM,predicted,경도,위도
0,11110101,Cheongun-dong,청운동,17.456719124670588,126.96977382990045,37.58901790020396
1,11110102,Singyo-dong,신교동,16.428787118476137,126.96801426548585,37.584436408676304
2,11110103,Gungjeong-dong,궁정동,15.029155235474176,126.97305222881141,37.5848923117003
3,11110109,Nusang-dong,누상동,22.567162522095536,126.96339940355111,37.58021016652461
4,11110111,Ogin-dong,옥인동,26.73050446096842,126.96233197896615,37.58357494327437
5,11110113,Pirun-dong,필운동,15.44114219698037,126.96898589450771,37.57687738440424
6,11110115,Sajik-dong,사직동,18.51352161042249,126.9663208528402,37.57542262842576
7,11110119,Sejongno,세종로,16.251190476981535,126.97685967753367,37.57948694029717
8,11110121,Sinmunno 2(i)-ga,신문로2가,16.26805582273976,126.96912021267178,37.57103914925088
9,11110130,Waryong-dong,와룡동,16.425007503523716,126.9927817786425,37.580906544115955
10,11110131,Gwonnong-dong,권농동,16.656270584132113,126.99128561096708,37.576090105998546
11,11110139,Palpan-dong,팔판동,18.8044508164526,126.98099016362173,37.58277142599021
12,11110140,Samcheong-dong,삼청동,21.88672979155252,126.98164531962365,37.58993921549101
13,11110143,Hwa-dong,화동,16.45140458776683,126.98254264482468,37.58072675701487
14,11110146,Gahoe-dong,가회동,16.599347084982604,126.98453774723535,37.58280198139417
15,11110148,Gye-dong,계동,27.82737579020142,126.98700730760294,37.582906998609246
16,11110149,Wonseo-dong,원서동,23.334783800040675,126.98825494578281,37.58414727044662
17,11110150,Hunjeong-dong,훈정동,16.66334102756081,126.99430345549031,37.574207150366746
18,11110173,Myeongnyun 3(sam)-ga,명륜3가,23.764217071850062,126.99148976272457,37.58730745356853
19,11110178,Songwol-dong,송월동,16.253007567644726,126.9651301447043,37.57018532337301
20,11110179,Hongpa-dong,홍파동,16.264012152006224,126.96377474200418,37.57116910436433
21,11110182,Gugi-dong,구기동,57.51601792451416,126.95745597977381,37.617955960304215
22,11110183,Pyeongchang-dong,평창동,59.04293866541334,126.97501733764722,37.61386303962046
23,11110184,Buam-dong,부암동,57.34979302925459,126.96266669795853,37.593486442884654
24,11110185,Hongji-dong,홍지동,17.631366820796778,126.95634264580178,37.600615863050166
25,11110186,Sinyeong-dong,신영동,17.488462225161932,126.96161672467852,37.6030273270384
26,11110187,Muak-dong,무악동,17.53908447520536,126.9587506877823,37.576789352798585
27,11140142,Yejang-dong,예장동,17.402550479261297,126.98988636547543,37.55518252612515
28,11140144,Jangchung-dong 2(i)-ga,장충동2가,20.026275874145664,127.00120704831039,37.555197529417796
29,11140162,Sindang-dong,신당동,16.56425260409308,127.01303126829112,37.55682536881306
30,11170101,Huam-dong,후암동,15.557899476146703,126.98155821131647,37.55041461420611
31,11170102,yongsan-dong  2(i)-ga,용산동2가,17.829975998728507,126.9837323500241,37.54307519769097
32,11170111,Cheongpa-dong 3(sam)-ga,청파동3가,17.008585148746775,126.96760764587586,37.54330373465688
33,11170119,Hyochang-dong,효창동,43.737985470593,126.95978350376842,37.543571837466985
34,11170130,Itaewon-dong,이태원동,29.527079991737587,126.99113442811905,37.538859574129404
35,11170131,Hannam-dong,한남동,20.850769868615853,127.0063482115153,37.537413157655905
36,11200108,Eungbong-dong,응봉동,17.53324948470579,127.03339480329453,37.55039250884843
37,11200109,Geumho-dong1(il)-ga,금호동1가,17.094474969164235,127.02652470828517,37.55294712312882
38,11200113,Oksu-dong,옥수동,17.14057569994911,127.0149603004909,37.54212205502468
39,11215101,Junggok-dong,중곡동,28.064988737872305,127.08760116261462,37.563164010846144
40,11215102,Neung-dong,능동,15.076899689117637,127.0826183070146,37.551128118546984
41,11215103,Guui-dong,구의동,23.771183965410504,127.08638992232522,37.54360017762557
42,11215104,Gwangjang-dong,광장동,33.98547502705485,127.10478519142438,37.547709207697096
43,11215105,Jayang-dong,자양동,16.743396007163316,127.07505237672908,37.532172827515204
44,11215107,Hwayang-dong,화양동,16.015794918868547,127.07214573829191,37.54356083926737
45,11230103,Jegi-dong,제기동,16.441306483800403,127.03714999656339,37.58478259834399
46,11230104,Jeonnong-dong,전농동,17.529490772523165,127.0569394883847,37.58027673234
47,11230105,Dapsipni-dong,답십리동,15.568223257161437,127.05641970057253,37.57008447461918
48,11230106,Jangan-dong,장안동,15.391324314893309,127.07167770486208,37.5711548250481
49,11230107,Cheongnyangni-dong,청량리동,16.68648234418903,127.04616367804769,37.58830857593797
50,11230108,Hoegi-dong,회기동,16.144540391970743,127.0509564144954,37.59453657487777
51,11230109,Hwigyeong-dong,휘경동,15.840046179026997,127.0626310823476,37.588186214739935
52,11230110,Imun-dong,이문동,17.655086237368952,127.0622822704698,37.59936765808187
53,11260101,Myeonmok-dong,면목동,70.33301131930422,127.09033218903008,37.58190700809476
54,11260102,Sangbong-dong,상봉동,22.792463431514413,127.09094221462031,37.60017485496727
55,11260103,Junghwa-dong,중화동,16.97479273453492,127.07940930137372,37.60045267733143
56,11260104,Muk-dong,묵동,15.4624251378762,127.07849299405916,37.612487275880724
57,11260105,Mangu-dong,망우동,22.466852507139997,127.10704115830006,37.60036680895984
58,11260106,Sinnae-dong,신내동,18.2505473175505,127.09313054579482,37.61025747724582
59,11290101,Seongbuk-dong,성북동,18.825633615305787,126.99276096798046,37.59631647103427
60,11290103,Donam-dong,돈암동,16.794800614514948,127.00919540462124,37.597178270928495
61,11290125,Anam-dong 5(o)-ga,안암동5가,25.03044114131588,127.03036632565605,37.58841907884704
62,11290133,Jeongneung-dong,정릉동,65.49529185033654,126.99733441437886,37.6167722192023
63,11290135,Jongam-dong,종암동,37.9053259298118,127.03321644622244,37.5965249982834
64,11290136,Hawolgok-dong,하월곡동,15.249540915575178,127.03948803387331,37.60416796112969
65,11290137,Sangwolgok-dong,상월곡동,15.871961239711185,127.04690015231532,37.60604285374728
66,11290138,Jangwi-dong,장위동,16.894455262535217,127.05003609778714,37.616042096386735
67,11290139,Seokgwan-dong,석관동,21.51261141161112,127.06129775328856,37.60794922212807
68,11305101,Mia-dong,미아동,20.610029107591483,127.02096062517028,37.62196464516442
69,11305102,Beon-dong,번동,17.343241534169255,127.03758842041468,37.62918038000494
70,11305103,Suyu-dong,수유동,27.241289320942645,127.00477205628076,37.637061595145084
71,11305104,Ui-dong,우이동,79.67513912144231,127.00187668176635,37.663256162828844
72,11320105,Ssangmun-dong,쌍문동,16.54278197611298,127.02479361314005,37.652595420170876
73,11320106,Banghak-dong,방학동,20.02664767106252,127.03331371010614,37.664640036943425
74,11320107,Chang-dong,창동,17.189226137783425,127.04458024515597,37.64626587387322
75,11320108,Dobong-dong,도봉동,79.68819110823917,127.03019012900205,37.685332061135995
76,11350102,Wolgye-dong,월계동,16.27002567736529,127.05398499558146,37.62959588014889
77,11350103,Gongneung-dong,공릉동,19.131130911062066,127.08733016711602,37.63043180351496
78,11350104,Hagye-dong,하계동,18.239460112970832,127.07409657911762,37.63847303078275
79,11350105,Sanggye-dong,상계동,74.54465716099156,127.07223019286084,37.666363968273856
80,11350106,Junggye-dong,중계동,81.4193138448075,127.08119391194066,37.65094597752805
81,11380101,Susaek-dong,수색동,17.57872741889513,126.8949874114495,37.58500681360552
82,11380102,Nokbeon-dong,녹번동,17.45642682391951,126.93191956553171,37.604262037401625
83,11380103,Bulgwang-dong,불광동,56.51208559563244,126.93540343245948,37.61910671516503
84,11380104,Galhyeon-dong,갈현동,30.327898735483505,126.91298347533892,37.621087367529526
85,11380105,Gusan-dong,구산동,17.988557388290673,126.90829204032921,37.61215550348456
86,11380107,Eungam-dong,응암동,16.647798601302874,126.9214969999494,37.59274979158633
87,11380108,Yeokchon-dong,역촌동,16.30194288078232,126.91522844868449,37.60507579931846
88,11380109,Sinsa-dong,신사동,18.57483662001156,126.90835914364469,37.595778692496985
89,11380110,Jeungsan-dong,증산동,20.35401507036624,126.90557968971288,37.58318924731725
90,11380114,Jingwan-dong,진관동,44.54108265968514,126.93545396702069,37.64239969780473
91,11410102,Chungjeongno 3(sam)-ga,충정로3가,16.58024339395737,126.96223379379347,37.562275256411496
92,11410105,Naengcheon-dong,냉천동,17.212110887329217,126.96314832304711,37.56750085720759
93,11410106,Cheonyeon-dong,천연동,18.9906260804013,126.95842315771229,37.56750085720759
94,11410107,Okcheon-dong,옥천동,17.144559692231244,126.9577817081161,37.56919635658574
95,11410108,Yeongcheon-dong,영천동,16.78751022722299,126.95702449294039,37.57015898888709
96,11410109,Hyeonjeo-dong,현저동,19.04351428583665,126.95399035337572,37.57413917534553
97,11410110,Bugahyeon-dong,북아현동,18.710236500326744,126.95431929491198,37.56361701571669
98,11410111,Hongje-dong,홍제동,23.097331234840944,126.94659401935229,37.58725414018411
99,11410112,Daehyeon-dong,대현동,16.240446688623553,126.94750123435864,37.56132643215675
100,11410113,Daesin-dong,대신동,17.138587210181388,126.94491157988391,37.564617478565395
101,11410114,Sinchon-dong,신촌동,16.79984267036804,126.93927917699025,37.565161768054324
102,11410115,Bongwon-dong,봉원동,17.40362251884802,126.94711802879968,37.57268511158531
103,11410117,Yeonhui-dong,연희동,18.232120422451835,126.9329348378921,37.57253620881096
104,11410118,Hongeun-dong,홍은동,25.585226696253887,126.93768014917288,37.59335406388035
105,11440108,Daeheung-dong,대흥동,16.895154099586644,126.94340214075766,37.54988796497924
106,11440109,Yeomni-dong,염리동,16.38077638534361,126.94707668620532,37.54919641274064
107,11440111,Sinsu-dong,신수동,15.598187156037158,126.93631599775196,37.54800543918493
108,11440112,Hyeonseok-dong,현석동,15.396421455663257,126.93451104159578,37.542260209011296
109,11440114,Changjeon-dong,창전동,18.12087283663114,126.92998242190764,37.54984960207089
110,11440116,Hajung-dong,하중동,16.137176490871656,126.92776889055497,37.54378424769942
111,11440120,Seogyo-dong,서교동,15.46560290272141,126.92030956763091,37.553647354899894
112,11440124,Yeonnam-dong,연남동,16.16272349168079,126.9226102350778,37.56260889725716
113,11440125,Seongsan-dong,성산동,18.695409232611272,126.90559808628738,37.56620523452473
114,11440127,Sangam-dong,상암동,17.407129149223923,126.87281916444347,37.571572289511636
115,11470101,Sinjeong-dong,신정동,42.60030067735908,126.8634076692819,37.51632609643217
116,11470102,Mok-dong,목동,17.724777840393237,126.87584800015671,37.53678938511659
117,11470103,Sinwol-dong,신월동,23.33102147827689,126.83361946643024,37.52871152870411
118,11500101,Yeomchang-dong,염창동,16.934260808336198,126.8724341835708,37.55595605064138
119,11500102,Deungchon-dong,등촌동,17.946744832246402,126.86153550885157,37.551939888422154
120,11500103,Hwagok-dong,화곡동,18.38670557807321,126.84421158572891,37.542183270330284
121,11500104,Gayang-dong,가양동,17.576388138430808,126.84984957392135,37.56796696740622
122,11500106,Naebalsan-dong,내발산동,16.576700884367977,126.8330533782551,37.552816885473455
123,11500107,Oebalsan-dong,외발산동,16.5473096305777,126.81697956602153,37.54873645131991
124,11500108,Gonghang-dong,공항동,16.521283433247792,126.80896801961507,37.552666983260956
125,11500109,Banghwa-dong,방화동,19.58636325459284,126.81349890646004,37.577367090694764
126,11500110,Gaehwa-dong,개화동,39.29727530486599,126.8064366919574,37.586547275118775
127,11530102,Guro-dong,구로동,15.400484878434442,126.88240119397818,37.49377875271091
128,11530106,Gocheok-dong,고척동,20.935018999754075,126.86287113023536,37.5023882350968
129,11530107,Gaebong-dong,개봉동,43.45484596195697,126.85606112503439,37.49463552505654
130,11530108,Oryu-dong,오류동,20.01975592136198,126.83830498226544,37.49224791446149
131,11530109,Gung-dong,궁동,20.474999518104354,126.82778949267242,37.50095436448308
132,11530110,Onsu-dong,온수동,16.138911734629342,126.8207475191558,37.49365979892522
133,11530111,Cheonwang-dong,천왕동,23.354900084024184,126.83917206979265,37.48116434497504
134,11530112,Hang-dong,항동,18.637113958772023,126.82593951273111,37.4810650418627
135,11545102,Doksan-dong,독산동,16.34774400808025,126.9008216938676,37.46639053408304
136,11545103,Siheung-dong,시흥동,38.77177771993849,126.91182223883081,37.44972367960213
137,11560131,Yanghwa-dong,양화동,16.631235110090202,126.88800001748936,37.548976767940786
138,11590102,Sangdo-dong,상도동,16.507828367723587,126.94032929206713,37.49968036489058
139,11590104,Bon-dong,본동,19.882948752765977,126.95520122805536,37.512479176142776
140,11590105,Heukseok-dong,흑석동,15.315386872254022,126.96296430626674,37.50526889189621
141,11590106,Dongjak-dong,동작동,18.920112642773752,126.97460462831361,37.49990235453072
142,11590107,Sadang-dong,사당동,18.841536549861434,126.9720458523557,37.485170847720454
143,11590109,Sindaebang-dong,신대방동,15.49063448422194,126.91721985987941,37.492107953053505
144,11620101,Bongcheon-dong,봉천동,48.600894559605095,126.95701907024736,37.47499167477932
145,11620102,Sillim-dong,신림동,76.76265754914125,126.93451930772886,37.463033530285045
146,11620103,Namhyeon-dong,남현동,81.7337803684101,126.97998783132213,37.46309594854192
147,11650101,Bangbae-dong,방배동,18.91430954828335,126.9940104004053,37.47907519552846
148,11650102,Yangjae-dong,양재동,19.379846328495933,127.03855895204214,37.46880681526035
149,11650103,Umyeon-dong,우면동,22.39560883781776,127.01719016576297,37.46604336348186
150,11650104,Wonji-dong,원지동,68.42855839539148,127.04799173652415,37.444996647201634
151,11650107,Banpo-dong,반포동,15.431228201518216,127.00237611273558,37.50452887127918
152,11650108,Seocho-dong,서초동,16.51499899118222,127.01633070193446,37.48839290823726
153,11650109,Naegok-dong,내곡동,36.305127789393154,127.07684505848971,37.4583790693311
154,11650110,Yeomgok-dong,염곡동,42.28615164974817,127.05410877476807,37.46316029277152
155,11650111,Sinwon-dong,신원동,69.16604163102716,127.06400684583882,37.445140364830465
156,11680101,Yeoksam-dong,역삼동,16.662077320205857,127.0391924286146,37.499324019550066
157,11680103,Gaepo-dong,개포동,30.82579724108155,127.0618273756709,37.48243853117992
158,11680105,Samseong-dong,삼성동,16.790356652072536,127.05529007865591,37.51466940347626
159,11680106,Daechi-dong,대치동,16.519565904848363,127.0657563306977,37.498866783408275
160,11680111,Segok-dong,세곡동,25.8049467683485,127.10675934957693,37.464441979252975
161,11680112,Jagok-dong,자곡동,29.668509905478224,127.10154127223375,37.4765564619359
162,11680113,Yulhyeon-dong,율현동,17.25609759614374,127.11151777556424,37.47168236535069
163,11680114,Irwon-dong,일원동,23.061303458387336,127.0827419956271,37.48789658742078
164,11680115,Suseo-dong,수서동,24.867209419600144,127.09831053601694,37.48555806793193
165,11680118,Dogok-dong,도곡동,15.495923055309294,127.04436435491695,37.48790111916118
166,11710107,Garak-dong,가락동,15.44692302626591,127.11905458288504,37.49427548558132
167,11710108,Munjeong-dong,문정동,15.271387600980574,127.12232752344377,37.48538932574344
168,11710109,Jangji-dong,장지동,15.28965582466197,127.13658758350296,37.478488905079864
169,11710111,Bangi-dong,방이동,15.40682834631752,127.12735083092784,37.51635242340194
170,11710112,Ogeum-dong,오금동,16.091355516372435,127.13431194718802,37.50369735169841
171,11710113,Geoyeo-dong,거여동,15.42143589962878,127.14672660261641,37.490631775502365
172,11710114,Macheon-dong,마천동,29.8453478599184,127.1538481971524,37.49746997259249
173,11740101,Myeongil-dong,명일동,26.63817995896032,127.14980387695721,37.54838774908359
174,11740102,Godeok-dong,고덕동,16.759195455624074,127.15813876777719,37.5655988902397
175,11740103,Sangil-dong,상일동,21.582327613611167,127.16964038044908,37.55149672789862
176,11740105,Gil-dong,길동,25.848516609609128,127.14640729436323,37.53968776038498
177,11740106,Dunchon-dong,둔촌동,18.30753453155161,127.1448284183295,37.52895578346978
178,11740107,Amsa-dong,암사동,18.32535118814115,127.13020376209393,37.5577879240395
179,11740109,Cheonho-dong,천호동,15.38482028857847,127.12559953215825,37.54321541837659
180,11740110,Gangil-dong,강일동,15.17987722324998,127.17377440220199,37.56905326723822
181,26110101,Yeongju-dong,영주동,15.88344090145242,129.03296043070776,35.11242149530346
182,26110105,Jungang-dong 2(i)-ga,중앙동2가,17.217793347715666,129.03559041208956,35.10205653889575
183,26110109,Jungang-dong 6(yuk)-ga,중앙동6가,16.605776560517903,129.03720984877475,35.09976140141209
184,26110110,Jungang-dong 7(chil)-ga,중앙동7가,17.12299427353048,129.0370478453981,35.0974814718043
185,26110111,Donggwang-dong 1(il)-ga,동광동1가,16.55214855387941,129.03566677428972,35.09886586474715
186,26110113,Donggwang-dong 3(sam)-ga,동광동3가,16.89541091115139,129.03413321529143,35.10163455923826
187,26110116,Daecheong-dong 1(il)-ga,대청동1가,17.28687060850212,129.03279884716312,35.10401255109731
188,26110117,Daecheong-dong 2(i)-ga,대청동2가,16.054997750859396,129.03087643372788,35.10310474344134
189,26110119,Daecheong-dong 4(sa)-ga,대청동4가,20.68076476020688,129.0299570936827,35.10614247044978
190,26110120,Bosu-dong 1(il)-ga,보수동1가,29.90417224707785,129.02551963830734,35.10696761228341
191,26110133,Gwangbok-dong 1(il)-ga,광복동1가,16.989954426341313,129.03446024735527,35.098870332450794
192,26110136,Nampo-dong 1(il)-ga,남포동1가,17.293020402657977,129.0348620230816,35.09729537133069
193,26110137,Nampo-dong 2(i)-ga,남포동2가,16.675243397715043,129.03305863745072,35.098093096025124
194,26140102,Dongdaesin-dong 2(i)-ga,동대신동2가,15.940085644114871,129.0235086007396,35.11336975540383
195,26140103,Dongdaesin-dong 3(sam)-ga,동대신동3가,18.307369676440185,129.02265369556244,35.12459108515132
196,26140104,Seodaesin-dong 1(il)-ga,서대신동1가,57.82696030513736,129.014844204572,35.10746655973558
197,26140105,Seodaesin-dong 2(i)-ga,서대신동2가,25.85253135093259,129.01035581402326,35.109493948044104
198,26140106,Seodaesin-dong 3(sam)-ga,서대신동3가,34.92881270135127,129.01109670510647,35.12590218780092
199,26140111,Bumin-dong 3(sam)-ga,부민동3가,28.482120754368516,129.0161741178921,35.10408606907198
200,26140116,Ami-dong 2(i)-ga,아미동2가,17.152856457038226,129.01291240010605,35.10035992267719
201,26140119,Chojang-dong,초장동,24.283103169902944,129.0175639435525,35.093975767039154
202,26140123,Nambumin-dong,남부민동,26.78218404676409,129.02147408166732,35.08723875314256
203,26140124,Amnam-dong,암남동,60.50790661606925,129.01350543761976,35.07025273540026
204,26170101,Choryang-dong,초량동,20.44938642677168,129.03720097587103,35.1199911029021
205,26170102,Sujeong-dong,수정동,49.16167251567495,129.03655272961572,35.13140773094212
206,26170103,Jwacheon-dong,좌천동,18.86322977814477,129.05319748056075,35.128445925907315
207,26170104,Beomil-dong,범일동,27.239338941421597,129.06109060916748,35.134544955056384
208,26200111,Yeongseon-dong 4(sa)-ga,영선동4가,23.1955694178316,129.0470329335239,35.07926253121093
209,26200113,Sinseon-dong 2(i)-ga,신선동2가,24.973229862442604,129.04793562014572,35.0863603727907
210,26200114,Sinseon-dong 3(sam)-ga,신선동3가,35.30845738899256,129.04982502286364,35.08228421528254
211,26200120,Cheonghak-dong,청학동,40.15617304637579,129.06449607104526,35.091140858406746
212,26200121,Dongsam-dong,동삼동,73.97538531210583,129.07053868417552,35.069910507813816
213,26230101,Yangjeong-dong,양정동,23.956324789299188,129.07131872088615,35.172131455767776
214,26230102,Jeonpo-dong,전포동,33.541078770137005,129.07235249755496,35.15867781893178
215,26230104,Beomcheon-dong,범천동,50.39501735128651,129.05171713740145,35.149202670855686
216,26230105,Beomjeon-dong,범전동,16.975869839481422,129.05970176235158,35.166942785384286
217,26230106,Yeonji-dong,연지동,18.70073198239734,129.05344238527857,35.17222457578394
218,26230107,Choeup-dong,초읍동,40.994254414193904,129.0357583834774,35.18593817818915
219,26230108,Buam-dong,부암동,39.01978864812708,129.03950760190588,35.17053286685647
220,26230109,Danggam-dong,당감동,30.43232971956324,129.02468525108554,35.16807958120769
221,26230110,Gaya-dong,가야동,47.63121055739704,129.0310654620901,35.14655968915187
222,26230111,Gaegeum-dong,개금동,40.743903144414105,129.0207226138922,35.15101986941335
223,26260101,Myeongjang-dong,명장동,19.352882995766333,129.10268384091825,35.20790096578396
224,26260102,Allak-dong,안락동,25.12812238742456,129.10635767900396,35.194052857593036
225,26260103,Chilsan-dong,칠산동,18.2929878186196,129.09305534282146,35.204885140759984
226,26260105,Bokcheon-dong,복천동,21.328068995364777,129.08854708738446,35.206913811824734
227,26260107,Myeongnyun-dong,명륜동,18.38913646258094,129.08453103173167,35.20988307391788
228,26260108,Oncheon-dong,온천동,35.53829697852207,129.06605332122405,35.213476713215826
229,26260109,Sajik-dong,사직동,23.501236536996803,129.06186786965281,35.20001563239267
230,26290106,Daeyeon-dong,대연동,22.084613214348348,129.09073636619308,35.140474145206376
231,26290107,Yongho-dong,용호동,16.699404903494763,129.11661591650574,35.11328793066414
232,26290108,Yongdang-dong,용당동,20.882020238300505,129.09984652903714,35.109110733510136
233,26290109,Munhyeon-dong,문현동,30.05978653339166,129.07176507846128,35.13889624828793
234,26290110,Uam-dong,우암동,19.07554562863039,129.0763439142432,35.12613181916075
235,26290111,Gamman-dong,감만동,18.39489223934492,129.079416506962,35.11437635200678
236,26320101,Geumgok-dong,금곡동,37.20874678683083,129.02214369517606,35.25836163147768
237,26320102,Hwamyeong-dong,화명동,44.68393943037861,129.02397911962248,35.23904519699238
238,26320103,Mandeok-dong,만덕동,70.94631969071223,129.03770661685348,35.212273750047395
239,26320104,Deokcheon-dong,덕천동,25.848665062842706,129.01785445093788,35.21800762164088
240,26320105,Gupo-dong,구포동,51.0769703572722,129.00553363631184,35.19959236324971
241,26350101,Bansong-dong,반송동,73.74175687526505,129.15646512316243,35.22770913160879
242,26350102,Seokdae-dong,석대동,22.202131039323582,129.13274057952376,35.225585283617384
243,26350103,Banyeo-dong,반여동,49.76280966824133,129.13183699931892,35.20549853858924
244,26350104,Jaesong-dong,재송동,32.52826280403357,129.12822341218498,35.18409439430434
245,26350105,U-dong,우동,53.19637931792133,129.1467638235254,35.175578788783056
246,26350106,Jung-dong,중동,21.526212870803025,129.18824070209104,35.164123695892314
247,26350107,Jwa-dong,좌동,66.50838578558665,129.17456301180226,35.18446831971512
248,26350108,Songjeong-dong,송정동,59.210899123382575,129.19889140578778,35.18247185529977
249,26380101,Goejeong-dong,괴정동,29.57168482041316,128.9973465418937,35.10557878541715
250,26380102,Dangni-dong,당리동,29.783087936371803,128.98007259595718,35.1105862239858
251,26380103,Hadan-dong,하단동,22.10992862088741,128.95359569981127,35.109658071579936
252,26380104,Sinpyeong-dong,신평동,19.5914929065548,128.96882368993087,35.090414632121636
253,26380105,Jangnim-dong,장림동,16.95052486783375,128.9688273643936,35.0755231713463
254,26380106,Dadae-dong,다대동,24.44118206178178,128.96647740901432,35.05300574894912
255,26380107,Gupyeong-dong,구평동,59.42141087498002,128.9893161178942,35.07004906818132
256,26380108,Gamcheon-dong,감천동,64.60533960127906,129.00397809490732,35.08814401937704
257,26410101,Dugu-dong,두구동,83.10669065669455,129.1105081905671,35.28755913033801
258,26410102,Nopo-dong,노포동,56.18329965052396,129.0889054465635,35.28938008902033
259,26410103,Cheongnyong-dong,청룡동,40.73935432485212,129.06900052101304,35.2832779053902
260,26410104,Namsan-dong,남산동,70.31378927463199,129.0791518259647,35.266624090103164
261,26410105,Seon-dong,선동,52.85147541205393,129.11418410234904,35.27247376634158
262,26410106,Oryun-dong,오륜동,71.07765557628827,129.11776094976958,35.245858136260416
263,26410107,Guseo-dong,구서동,42.834896457595725,129.0849584266154,35.253366209095525
264,26410108,Jangjeon-dong,장전동,40.515418028521744,129.0745459563987,35.236044442073634
265,26410109,Bugok-dong,부곡동,40.3379112422959,129.09601609968104,35.231469779811675
266,26410110,Seo-dong,서동,19.96787117235171,129.10318005058897,35.21968680432845
267,26410111,Geumsa-dong,금사동,37.67172180489033,129.11260806768436,35.221576064205536
268,26410112,Hoedong-dong,회동동,78.53817320350305,129.12793682593113,35.23910602210718
269,26410113,Geumseong-dong,금성동,70.72432925217537,129.05660089960298,35.25413227474454
270,26440103,Gangdong-dong,강동동,15.846614601095698,128.91236332366907,35.18024351850241
271,26440108,Bongnim-dong,봉림동,15.521705337953245,128.89638080942848,35.165484119328966
272,26440109,Songjeong-dong,송정동,37.087129034339966,128.84907771372025,35.106662774390756
273,26440110,Hwajeon-dong,화전동,55.187161403807735,128.8721677223391,35.10372844069764
274,26440111,Noksan-dong,녹산동,64.59423582500472,128.88219650530885,35.11907560024619
275,26440112,Saenggok-dong,생곡동,54.59199951818338,128.8803689103752,35.131870859257006
276,26440113,Gurang-dong,구랑동,39.04219164575756,128.8525153036551,35.12748016438526
277,26440114,Jisa-dong,지사동,70.23191023337321,128.8279655727,35.144249663066866
278,26440115,Mieum-dong,미음동,50.73960889701171,128.85727626255135,35.153662094714235
279,26440116,Beombang-dong,범방동,47.8724767951945,128.88089265886924,35.15591219000193
280,26440118,Dongseon-dong,동선동,67.35138120615055,128.835142429509,35.045270259924614
281,26440119,Seongbuk-dong,성북동,53.13716326288886,128.82450749400783,35.06822629932252
282,26440120,Nulcha-dong,눌차동,22.672285916112227,128.84581004948282,35.067958654091385
283,26440121,Cheonseong-dong,천성동,60.352985115682834,128.82531070845948,35.0322829896984
284,26440122,Daehang-dong,대항동,25.35392961031367,128.83187696338803,35.006955164124335
285,26470101,Geoje-dong,거제동,33.72004876624434,129.06381238473307,35.18725432415182
286,26470102,Yeonsan-dong,연산동,59.46613550339958,129.08679215497676,35.17582094210195
287,26500101,Mangmi-dong,망미동,23.45642905475658,129.10383488895212,35.17424837541728
288,26500102,Suyeong-dong,수영동,16.08699834650078,129.11797132741742,35.169809724694574
289,26500103,Millak-dong,민락동,18.53742727048056,129.12601273117005,35.16031447151006
290,26500104,Gwangan-dong,광안동,24.557755209234404,129.10843346276874,35.15967956408501
291,26500105,Namcheon-dong,남천동,30.79737492114129,129.1104714863811,35.14384174250296
292,26530102,Mora-dong,모라동,37.17016895238801,129.00139192337525,35.184743458234145
293,26530103,Deokpo-dong,덕포동,16.59030440117859,128.98851982062035,35.17409350613539
294,26530104,Gwaebeop-dong,괘법동,48.57760569995474,128.99179376103808,35.16677060695838
295,26530105,Gamjeon-dong,감전동,21.69133971361857,128.9712559449405,35.14663762885115
296,26530106,Jurye-dong,주례동,51.28630698075244,129.0046365295346,35.154107063808794
297,26530107,Hakjang-dong,학장동,46.16110769525415,128.9872661820739,35.137573085229945
298,26530108,Eomgung-dong,엄궁동,61.34546497273276,128.96465622932004,35.13566559329888
299,26710250,Gijang-eup,기장읍,71.65148426058687,129.20899463446554,35.22537125594769
300,26710253,Jangan-eup,장안읍,85.73511826459142,129.24341210633384,35.34820184828655
301,26710256,Jeonggwan-eup,정관읍,74.73556176488128,129.17156045140013,35.34029133983301
302,26710259,Ilgwang-eup,일광읍,79.51034315827286,129.22373779520763,35.28216733230617
303,26710330,Cheolma-myeon,철마면,76.07985690482644,129.15905131432334,35.280731169542925
304,27110135,Sijangbungno,시장북로,16.50770261918435,128.5827489257099,35.87197369449966
305,27110154,Daesin-dong,대신동,17.197037590757887,128.58002322962312,35.868248085300195
306,27110155,Dalseong-dong,달성동,16.539568711724936,128.580491428914,35.87571499669899
307,27140104,Pyeonggwang-dong,평광동,56.15559859088184,128.70828046761935,35.930696306889516
308,27140105,Bongmu-dong,봉무동,30.850453693182068,128.6433902951232,35.9274918673115
309,27140106,Bullo-dong,불로동,16.394039188147463,128.6337169042546,35.90572516934854
310,27140107,Do-dong,도동,40.59745334469368,128.66665544435494,35.92591864196547
311,27140109,Ipseok-dong,입석동,16.843446252402895,128.6532973234609,35.898698688991786
312,27140110,Geomsa-dong,검사동,20.987154846102783,128.66450200822618,35.89591622042163
313,27140111,Bangchon-dong,방촌동,15.27218018066548,128.668616472113,35.88521584295147
314,27140112,Dunsan-dong,둔산동,53.95339640146938,128.6892146070576,35.908249160020574
315,27140113,Bu-dong,부동,22.94548310518888,128.68990284972938,35.891322546194765
316,27140119,Yonggye-dong,용계동,32.7056603777789,128.68538970328527,35.874844280194225
